"","Ensembl_ID","Symbol","Biotype"
"12956","ENSG00000170516","COX7B2","protein_coding"
"12957","ENSG00000109158","GABRA4","protein_coding"
"12958","ENSG00000163288","GABRB1","protein_coding"
"12960","ENSG00000169019","COMMD8","protein_coding"
"12962","ENSG00000145246","ATP10D","protein_coding"
"12965","ENSG00000145244","CORIN","protein_coding"
"12970","ENSG00000170448","NFXL1","protein_coding"
"12971","ENSG00000163293","NIPAL1","protein_coding"
"12972","ENSG00000198515","CNGA1","protein_coding"
"12973","ENSG00000074966","TXK","protein_coding"
"12976","ENSG00000135605","TEC","protein_coding"
"12978","ENSG00000109171","SLAIN2","protein_coding"
"12979","ENSG00000145248","SLC10A4","protein_coding"
"12980","ENSG00000182223","ZAR1","protein_coding"
"12981","ENSG00000075539","FRYL","protein_coding"
"12983","ENSG00000109180","OCIAD1","protein_coding"
"12985","ENSG00000145247","OCIAD2","protein_coding"
"12988","ENSG00000109182","CWH43","protein_coding"
"13009","ENSG00000109184","DCUN1D4","protein_coding"
"13013","ENSG00000188993","LRRC66","protein_coding"
"13014","ENSG00000163069","SGCB","protein_coding"
"13016","ENSG00000163071","SPATA18","protein_coding"
"13019","ENSG00000109189","USP46","protein_coding"
"13026","ENSG00000226887","ERVMER34-1","protein_coding"
"13030","ENSG00000128045","RASL11B","protein_coding"
"13031","ENSG00000184178","SCFD2","protein_coding"
"13034","ENSG00000145216","FIP1L1","protein_coding"
"13035","ENSG00000282278","RP11-231C18.3","protein_coding"
"13036","ENSG00000072201","LNX1","protein_coding"
"13045","ENSG00000109220","CHIC2","protein_coding"
"13049","ENSG00000180613","GSX2","protein_coding"
"13051","ENSG00000134853","PDGFRA","protein_coding"
"13056","ENSG00000157404","KIT","protein_coding"
"13064","ENSG00000128052","KDR","protein_coding"
"13069","ENSG00000128039","SRD5A3","protein_coding"
"13073","ENSG00000134851","TMEM165","protein_coding"
"13075","ENSG00000134852","CLOCK","protein_coding"
"13079","ENSG00000163440","PDCL2","protein_coding"
"13080","ENSG00000109255","NMU","protein_coding"
"13082","ENSG00000250821","RP11-345F18.1","protein_coding"
"13083","ENSG00000090989","EXOC1","protein_coding"
"13085","ENSG00000174799","CEP135","protein_coding"
"13086","ENSG00000109265","KIAA1211","protein_coding"
"13090","ENSG00000157426","AASDH","protein_coding"
"13093","ENSG00000128059","PPAT","protein_coding"
"13096","ENSG00000128050","PAICS","protein_coding"
"13097","ENSG00000174780","SRP72","protein_coding"
"13098","ENSG00000196503","ARL9","protein_coding"
"13099","ENSG00000249693","THEGL","protein_coding"
"13101","ENSG00000171476","HOPX","protein_coding"
"13107","ENSG00000128040","SPINK2","protein_coding"
"13110","ENSG00000084093","REST","protein_coding"
"13112","ENSG00000084092","NOA1","protein_coding"
"13113","ENSG00000047315","POLR2B","protein_coding"
"13115","ENSG00000163453","IGFBP7","protein_coding"
"13144","ENSG00000150471","ADGRL3","protein_coding"
"13159","ENSG00000205678","TECRL","protein_coding"
"13174","ENSG00000145242","EPHA5","protein_coding"
"13190","ENSG00000145241","CENPC","protein_coding"
"13191","ENSG00000035720","STAP1","protein_coding"
"13193","ENSG00000033178","UBA6","protein_coding"
"13199","ENSG00000109163","GNRHR","protein_coding"
"13202","ENSG00000153802","TMPRSS11D","protein_coding"
"13203","ENSG00000187054","TMPRSS11A","protein_coding"
"13208","ENSG00000198092","TMPRSS11F","protein_coding"
"13212","ENSG00000185873","TMPRSS11B","protein_coding"
"13217","ENSG00000083896","YTHDC1","protein_coding"
"13219","ENSG00000087128","TMPRSS11E","protein_coding"
"13221","ENSG00000197888","UGT2B17","protein_coding"
"13225","ENSG00000196620","UGT2B15","protein_coding"
"13229","ENSG00000109181","UGT2B10","protein_coding"
"13238","ENSG00000135220","UGT2A3","protein_coding"
"13245","ENSG00000171234","UGT2B7","protein_coding"
"13252","ENSG00000213759","UGT2B11","protein_coding"
"13255","ENSG00000135226","UGT2B28","protein_coding"
"13264","ENSG00000156096","UGT2B4","protein_coding"
"13267","ENSG00000173610","UGT2A1","protein_coding"
"13268","ENSG00000271271","UGT2A2","protein_coding"
"13269","ENSG00000173597","SULT1B1","protein_coding"
"13271","ENSG00000284695","RP11-736K12.3","protein_coding"
"13272","ENSG00000109193","SULT1E1","protein_coding"
"13274","ENSG00000126545","CSN1S1","protein_coding"
"13275","ENSG00000135222","CSN2","protein_coding"
"13276","ENSG00000126549","STATH","protein_coding"
"13277","ENSG00000205649","HTN3","protein_coding"
"13278","ENSG00000126550","HTN1","protein_coding"
"13280","ENSG00000187533","PRR27","protein_coding"
"13281","ENSG00000109205","ODAM","protein_coding"
"13282","ENSG00000181617","FDCSP","protein_coding"
"13283","ENSG00000171209","CSN3","protein_coding"
"13284","ENSG00000145309","CABS1","protein_coding"
"13285","ENSG00000109208","SMR3A","protein_coding"
"13286","ENSG00000171201","SMR3B","protein_coding"
"13287","ENSG00000171199","OPRPN","protein_coding"
"13288","ENSG00000171195","MUC7","protein_coding"
"13289","ENSG00000187689","AMTN","protein_coding"
"13290","ENSG00000178522","AMBN","protein_coding"
"13291","ENSG00000132464","ENAM","protein_coding"
"13292","ENSG00000132465","JCHAIN","protein_coding"
"13293","ENSG00000132467","UTP3","protein_coding"
"13297","ENSG00000018189","RUFY3","protein_coding"
"13298","ENSG00000132463","GRSF1","protein_coding"
"13301","ENSG00000173542","MOB1B","protein_coding"
"13302","ENSG00000156136","DCK","protein_coding"
"13303","ENSG00000080493","SLC4A4","protein_coding"
"13306","ENSG00000145321","GC","protein_coding"
"13309","ENSG00000056291","NPFFR2","protein_coding"
"13310","ENSG00000156140","ADAMTS3","protein_coding"
"13315","ENSG00000163626","COX18","protein_coding"
"13316","ENSG00000132466","ANKRD17","protein_coding"
"13321","ENSG00000163631","ALB","protein_coding"
"13322","ENSG00000081051","AFP","protein_coding"
"13323","ENSG00000079557","AFM","protein_coding"
"13326","ENSG00000169435","RASSF6","protein_coding"
"13328","ENSG00000169429","CXCL8","protein_coding"
"13330","ENSG00000124875","CXCL6","protein_coding"
"13332","ENSG00000109272","PF4V1","protein_coding"
"13333","ENSG00000163739","CXCL1","protein_coding"
"13336","ENSG00000163737","PF4","protein_coding"
"13337","ENSG00000163736","PPBP","protein_coding"
"13338","ENSG00000163735","CXCL5","protein_coding"
"13340","ENSG00000163734","CXCL3","protein_coding"
"13343","ENSG00000081041","CXCL2","protein_coding"
"13344","ENSG00000163738","MTHFD2L","protein_coding"
"13346","ENSG00000182585","EPGN","protein_coding"
"13347","ENSG00000124882","EREG","protein_coding"
"13349","ENSG00000109321","AREG","protein_coding"
"13351","ENSG00000174808","BTC","protein_coding"
"13353","ENSG00000169116","PARM1","protein_coding"
"13364","ENSG00000163743","RCHY1","protein_coding"
"13365","ENSG00000174796","THAP6","protein_coding"
"13366","ENSG00000174792","C4orf26","protein_coding"
"13367","ENSG00000138769","CDKL2","protein_coding"
"13368","ENSG00000138757","G3BP2","protein_coding"
"13370","ENSG00000138768","USO1","protein_coding"
"13373","ENSG00000156194","PPEF2","protein_coding"
"13374","ENSG00000138744","NAAA","protein_coding"
"13375","ENSG00000198301","SDAD1","protein_coding"
"13377","ENSG00000138755","CXCL9","protein_coding"
"13378","ENSG00000156219","ART3","protein_coding"
"13379","ENSG00000169245","CXCL10","protein_coding"
"13380","ENSG00000169248","CXCL11","protein_coding"
"13382","ENSG00000138750","NUP54","protein_coding"
"13383","ENSG00000138760","SCARB2","protein_coding"
"13384","ENSG00000189157","FAM47E","protein_coding"
"13385","ENSG00000272414","FAM47E-STBD1","protein_coding"
"13386","ENSG00000118804","STBD1","protein_coding"
"13387","ENSG00000163749","CCDC158","protein_coding"
"13392","ENSG00000138771","SHROOM3","protein_coding"
"13401","ENSG00000186212","SOWAHB","protein_coding"
"13402","ENSG00000138758","SEPT11","protein_coding"
"13404","ENSG00000118816","CCNI","protein_coding"
"13408","ENSG00000138764","CCNG2","protein_coding"
"13413","ENSG00000156234","CXCL13","protein_coding"
"13415","ENSG00000138767","CNOT6L","protein_coding"
"13416","ENSG00000169288","MRPL1","protein_coding"
"13423","ENSG00000138759","FRAS1","protein_coding"
"13426","ENSG00000138772","ANXA3","protein_coding"
"13432","ENSG00000138756","BMP2K","protein_coding"
"13434","ENSG00000163291","PAQR3","protein_coding"
"13437","ENSG00000156269","NAA11","protein_coding"
"13438","ENSG00000196475","GK2","protein_coding"
"13445","ENSG00000163297","ANTXR2","protein_coding"
"13449","ENSG00000152784","PRDM8","protein_coding"
"13450","ENSG00000138675","FGF5","protein_coding"
"13451","ENSG00000197826","C4orf22","protein_coding"
"13453","ENSG00000152785","BMP3","protein_coding"
"13454","ENSG00000138669","PRKG2","protein_coding"
"13457","ENSG00000138670","RASGEF1B","protein_coding"
"13467","ENSG00000138668","HNRNPD","protein_coding"
"13471","ENSG00000152795","HNRNPDL","protein_coding"
"13472","ENSG00000145293","ENOPH1","protein_coding"
"13473","ENSG00000249242","TMEM150C","protein_coding"
"13479","ENSG00000145284","SCD5","protein_coding"
"13483","ENSG00000138674","SEC31A","protein_coding"
"13485","ENSG00000168152","THAP9","protein_coding"
"13486","ENSG00000189308","LIN54","protein_coding"
"13489","ENSG00000138663","COPS4","protein_coding"
"13490","ENSG00000145287","PLAC8","protein_coding"
"13494","ENSG00000173085","COQ2","protein_coding"
"13495","ENSG00000173083","HPSE","protein_coding"
"13498","ENSG00000163312","HELQ","protein_coding"
"13499","ENSG00000163319","MRPS18C","protein_coding"
"13500","ENSG00000163322","FAM175A","protein_coding"
"13503","ENSG00000138678","GPAT3","protein_coding"
"13510","ENSG00000163623","NKX6-1","protein_coding"
"13512","ENSG00000163624","CDS1","protein_coding"
"13513","ENSG00000163625","WDFY3","protein_coding"
"13520","ENSG00000138639","ARHGAP24","protein_coding"
"13522","ENSG00000109339","MAPK10","protein_coding"
"13526","ENSG00000163629","PTPN13","protein_coding"
"13527","ENSG00000145283","SLC10A6","protein_coding"
"13529","ENSG00000163633","C4orf36","protein_coding"
"13531","ENSG00000285458","RP11-397E7.6","protein_coding"
"13534","ENSG00000172493","AFF1","protein_coding"
"13536","ENSG00000145332","KLHL8","protein_coding"
"13541","ENSG00000170509","HSD17B13","protein_coding"
"13543","ENSG00000198189","HSD17B11","protein_coding"
"13546","ENSG00000170502","NUDT9","protein_coding"
"13548","ENSG00000152583","SPARCL1","protein_coding"
"13550","ENSG00000152591","DSPP","protein_coding"
"13551","ENSG00000152592","DMP1","protein_coding"
"13554","ENSG00000029559","IBSP","protein_coding"
"13555","ENSG00000152595","MEPE","protein_coding"
"13557","ENSG00000118785","SPP1","protein_coding"
"13559","ENSG00000118762","PKD2","protein_coding"
"13560","ENSG00000118777","ABCG2","protein_coding"
"13566","ENSG00000163644","PPM1K","protein_coding"
"13570","ENSG00000138642","HERC6","protein_coding"
"13571","ENSG00000138646","HERC5","protein_coding"
"13573","ENSG00000145337","PYURF","protein_coding"
"13574","ENSG00000255072","PIGY","protein_coding"
"13575","ENSG00000285385","RP11-2I7.1","protein_coding"
"13579","ENSG00000138641","HERC3","protein_coding"
"13581","ENSG00000177432","NAP1L5","protein_coding"
"13585","ENSG00000138640","FAM13A","protein_coding"
"13586","ENSG00000180346","TIGD2","protein_coding"
"13589","ENSG00000185477","GPRIN3","protein_coding"
"13591","ENSG00000145335","SNCA","protein_coding"
"13596","ENSG00000138722","MMRN1","protein_coding"
"13597","ENSG00000184305","CCSER1","protein_coding"
"13610","ENSG00000152208","GRID2","protein_coding"
"13617","ENSG00000172238","ATOH1","protein_coding"
"13620","ENSG00000163104","SMARCAD1","protein_coding"
"13621","ENSG00000163106","HPGDS","protein_coding"
"13623","ENSG00000163110","PDLIM5","protein_coding"
"13626","ENSG00000138696","BMPR1B","protein_coding"
"13627","ENSG00000182168","UNC5C","protein_coding"
"13630","ENSG00000163114","PDHA2","protein_coding"
"13638","ENSG00000163116","STPG2","protein_coding"
"13645","ENSG00000138698","RAP1GDS1","protein_coding"
"13647","ENSG00000168785","TSPAN5","protein_coding"
"13652","ENSG00000151247","EIF4E","protein_coding"
"13658","ENSG00000164024","METAP1","protein_coding"
"13662","ENSG00000197894","ADH5","protein_coding"
"13664","ENSG00000198099","ADH4","protein_coding"
"13666","ENSG00000172955","ADH6","protein_coding"
"13667","ENSG00000187758","ADH1A","protein_coding"
"13668","ENSG00000196616","ADH1B","protein_coding"
"13669","ENSG00000248144","ADH1C","protein_coding"
"13670","ENSG00000196344","ADH7","protein_coding"
"13672","ENSG00000138813","C4orf17","protein_coding"
"13673","ENSG00000145331","TRMT10A","protein_coding"
"13674","ENSG00000138823","MTTP","protein_coding"
"13676","ENSG00000248713","RP11-766F14.2","protein_coding"
"13677","ENSG00000070190","DAPP1","protein_coding"
"13679","ENSG00000109270","LAMTOR3","protein_coding"
"13680","ENSG00000164031","DNAJB14","protein_coding"
"13682","ENSG00000164032","H2AFZ","protein_coding"
"13686","ENSG00000145358","DDIT4L","protein_coding"
"13688","ENSG00000164035","EMCN","protein_coding"
"13692","ENSG00000138814","PPP3CA","protein_coding"
"13696","ENSG00000153064","BANK1","protein_coding"
"13700","ENSG00000138821","SLC39A8","protein_coding"
"13705","ENSG00000109320","NFKB1","protein_coding"
"13706","ENSG00000109323","MANBA","protein_coding"
"13712","ENSG00000109332","UBE2D3","protein_coding"
"13715","ENSG00000145354","CISD2","protein_coding"
"13716","ENSG00000164037","SLC9B1","protein_coding"
"13719","ENSG00000164038","SLC9B2","protein_coding"
"13720","ENSG00000164039","BDH2","protein_coding"
"13721","ENSG00000138778","CENPE","protein_coding"
"13726","ENSG00000169836","TACR3","protein_coding"
"13730","ENSG00000168772","CXXC4","protein_coding"
"13741","ENSG00000168769","TET2","protein_coding"
"13744","ENSG00000138777","PPA2","protein_coding"
"13750","ENSG00000236699","ARHGEF38","protein_coding"
"13753","ENSG00000138785","INTS12","protein_coding"
"13754","ENSG00000138780","GSTCD","protein_coding"
"13756","ENSG00000168743","NPNT","protein_coding"
"13759","ENSG00000145348","TBCK","protein_coding"
"13760","ENSG00000164022","AIMP1","protein_coding"
"13761","ENSG00000250298","GIMD1","protein_coding"
"13764","ENSG00000155011","DKK2","protein_coding"
"13768","ENSG00000138801","PAPSS1","protein_coding"
"13769","ENSG00000164023","SGMS2","protein_coding"
"13772","ENSG00000155016","CYP2U1","protein_coding"
"13774","ENSG00000138796","HADH","protein_coding"
"13775","ENSG00000138795","LEF1","protein_coding"
"13781","ENSG00000109475","RPL34","protein_coding"
"13782","ENSG00000198856","OSTC","protein_coding"
"13784","ENSG00000164089","ETNPPL","protein_coding"
"13787","ENSG00000188517","COL25A1","protein_coding"
"13791","ENSG00000138802","SEC24B","protein_coding"
"13796","ENSG00000005059","CCDC109B","protein_coding"
"13798","ENSG00000138794","CASP6","protein_coding"
"13800","ENSG00000123739","PLA2G12A","protein_coding"
"13801","ENSG00000285330","AC004067.6","protein_coding"
"13802","ENSG00000205403","CFI","protein_coding"
"13804","ENSG00000109534","GAR1","protein_coding"
"13805","ENSG00000180245","RRH","protein_coding"
"13806","ENSG00000183423","LRIT3","protein_coding"
"13808","ENSG00000138798","EGF","protein_coding"
"13810","ENSG00000170522","ELOVL6","protein_coding"
"13817","ENSG00000138792","ENPEP","protein_coding"
"13823","ENSG00000164093","PITX2","protein_coding"
"13837","ENSG00000174749","C4orf32","protein_coding"
"13840","ENSG00000138660","AP1AR","protein_coding"
"13842","ENSG00000145365","TIFA","protein_coding"
"13843","ENSG00000073331","ALPK1","protein_coding"
"13846","ENSG00000178403","NEUROG2","protein_coding"
"13849","ENSG00000138658","ZGRF1","protein_coding"
"13851","ENSG00000174720","LARP7","protein_coding"
"13865","ENSG00000145362","ANK2","protein_coding"
"13876","ENSG00000145349","CAMK2D","protein_coding"
"13878","ENSG00000180801","ARSJ","protein_coding"
"13881","ENSG00000174607","UGT8","protein_coding"
"13885","ENSG00000138653","NDST4","protein_coding"
"13893","ENSG00000270394","MTRNR2L13","protein_coding"
"13901","ENSG00000174599","TRAM1L1","protein_coding"
"13909","ENSG00000164100","NDST3","protein_coding"
"13913","ENSG00000164099","PRSS12","protein_coding"
"13922","ENSG00000145388","METTL14","protein_coding"
"13923","ENSG00000150961","SEC24D","protein_coding"
"13924","ENSG00000172403","SYNPO2","protein_coding"
"13927","ENSG00000172399","MYOZ2","protein_coding"
"13929","ENSG00000145390","USP53","protein_coding"
"13930","ENSG00000164096","C4orf3","protein_coding"
"13931","ENSG00000145384","FABP2","protein_coding"
"13940","ENSG00000138735","PDE5A","protein_coding"
"13947","ENSG00000164109","MAD2L1","protein_coding"
"13952","ENSG00000138738","PRDM5","protein_coding"
"13955","ENSG00000173376","NDNF","protein_coding"
"13959","ENSG00000050730","TNIP3","protein_coding"
"13962","ENSG00000186867","QRFPR","protein_coding"
"13965","ENSG00000164111","ANXA5","protein_coding"
"13966","ENSG00000284849","RP11-63B13.3","protein_coding"
"13967","ENSG00000164112","TMEM155","protein_coding"
"13969","ENSG00000123737","EXOSC9","protein_coding"
"13970","ENSG00000145386","CCNA2","protein_coding"
"13971","ENSG00000138686","BBS7","protein_coding"
"13973","ENSG00000138741","TRPC3","protein_coding"
"13976","ENSG00000138688","KIAA1109","protein_coding"
"13977","ENSG00000164113","ADAD1","protein_coding"
"13978","ENSG00000109471","IL2","protein_coding"
"13979","ENSG00000138684","IL21","protein_coding"
"13982","ENSG00000181004","BBS12","protein_coding"
"13984","ENSG00000138685","FGF2","protein_coding"
"13987","ENSG00000170917","NUDT6","protein_coding"
"13988","ENSG00000145375","SPATA5","protein_coding"
"13990","ENSG00000164056","SPRY1","protein_coding"
"14002","ENSG00000151458","ANKRD50","protein_coding"
"14003","ENSG00000196159","FAT4","protein_coding"
"14017","ENSG00000164066","INTU","protein_coding"
"14018","ENSG00000151475","SLC25A31","protein_coding"
"14019","ENSG00000164070","HSPA4L","protein_coding"
"14023","ENSG00000142731","PLK4","protein_coding"
"14025","ENSG00000164073","MFSD8","protein_coding"
"14026","ENSG00000164074","ABHD18","protein_coding"
"14027","ENSG00000138709","LARP1B","protein_coding"
"14030","ENSG00000164040","PGRMC2","protein_coding"
"14036","ENSG00000077684","JADE1","protein_coding"
"14037","ENSG00000151466","SCLT1","protein_coding"
"14040","ENSG00000151470","C4orf33","protein_coding"
"14073","ENSG00000138650","PCDH10","protein_coding"
"14076","ENSG00000254535","PABPC4L","protein_coding"
"14104","ENSG00000189184","PCDH18","protein_coding"
"14112","ENSG00000151012","SLC7A11","protein_coding"
"14123","ENSG00000151014","NOCT","protein_coding"
"14124","ENSG00000109381","ELF2","protein_coding"
"14133","ENSG00000137463","MGARP","protein_coding"
"14134","ENSG00000109390","NDUFC1","protein_coding"
"14135","ENSG00000164134","NAA15","protein_coding"
"14140","ENSG00000172007","RAB33B","protein_coding"
"14141","ENSG00000145391","SETD7","protein_coding"
"14145","ENSG00000085871","MGST2","protein_coding"
"14148","ENSG00000196782","MAML3","protein_coding"
"14151","ENSG00000153130","SCOC","protein_coding"
"14155","ENSG00000153132","CLGN","protein_coding"
"14156","ENSG00000205301","MGAT4D","protein_coding"
"14158","ENSG00000179387","ELMOD2","protein_coding"
"14159","ENSG00000109424","UCP1","protein_coding"
"14162","ENSG00000109436","TBC1D9","protein_coding"
"14168","ENSG00000170153","RNF150","protein_coding"
"14169","ENSG00000109445","ZNF330","protein_coding"
"14175","ENSG00000164136","IL15","protein_coding"
"14176","ENSG00000109452","INPP4B","protein_coding"
"14183","ENSG00000170185","USP38","protein_coding"
"14186","ENSG00000109458","GAB1","protein_coding"
"14191","ENSG00000153147","SMARCA5","protein_coding"
"14196","ENSG00000183090","FREM3","protein_coding"
"14198","ENSG00000197465","GYPE","protein_coding"
"14200","ENSG00000250361","GYPB","protein_coding"
"14201","ENSG00000170180","GYPA","protein_coding"
"14205","ENSG00000164161","HHIP","protein_coding"
"14207","ENSG00000164162","ANAPC10","protein_coding"
"14212","ENSG00000164163","ABCE1","protein_coding"
"14213","ENSG00000164164","OTUD4","protein_coding"
"14220","ENSG00000170365","SMAD1","protein_coding"
"14224","ENSG00000151611","MMAA","protein_coding"
"14227","ENSG00000237136","C4orf51","protein_coding"
"14228","ENSG00000151612","ZNF827","protein_coding"
"14235","ENSG00000164167","LSM6","protein_coding"
"14237","ENSG00000250673","RP11-6L6.2","protein_coding"
"14240","ENSG00000120519","SLC10A7","protein_coding"
"14243","ENSG00000151615","POU4F2","protein_coding"
"14244","ENSG00000137473","TTC29","protein_coding"
"14252","ENSG00000151617","EDNRA","protein_coding"
"14257","ENSG00000164168","TMEM184C","protein_coding"
"14258","ENSG00000164169","PRMT9","protein_coding"
"14259","ENSG00000071205","ARHGAP10","protein_coding"
"14264","ENSG00000151623","NR3C2","protein_coding"
"14276","ENSG00000234828","RP11-526A4.1","protein_coding"
"14282","ENSG00000170390","DCLK2","protein_coding"
"14284","ENSG00000198589","LRBA","protein_coding"
"14287","ENSG00000181541","MAB21L2","protein_coding"
"14291","ENSG00000145425","RPS3A","protein_coding"
"14293","ENSG00000109686","SH3D19","protein_coding"
"14297","ENSG00000189099","PRSS48","protein_coding"
"14302","ENSG00000164142","FAM160A1","protein_coding"
"14306","ENSG00000059691","GATB","protein_coding"
"14320","ENSG00000109670","FBXW7","protein_coding"
"14327","ENSG00000170006","TMEM154","protein_coding"
"14329","ENSG00000169989","TIGD4","protein_coding"
"14330","ENSG00000164144","ARFIP1","protein_coding"
"14333","ENSG00000137460","FHDC1","protein_coding"
"14335","ENSG00000109654","TRIM2","protein_coding"
"14339","ENSG00000121211","MND1","protein_coding"
"14341","ENSG00000121210","KIAA0922","protein_coding"
"14344","ENSG00000137462","TLR2","protein_coding"
"14345","ENSG00000145428","RNF175","protein_coding"
"14347","ENSG00000145423","SFRP2","protein_coding"
"14349","ENSG00000197410","DCHS2","protein_coding"
"14354","ENSG00000171566","PLRG1","protein_coding"
"14357","ENSG00000171564","FGB","protein_coding"
"14358","ENSG00000171560","FGA","protein_coding"
"14359","ENSG00000171557","FGG","protein_coding"
"14360","ENSG00000121207","LRAT","protein_coding"
"14364","ENSG00000151962","RBM46","protein_coding"
"14369","ENSG00000185149","NPY2R","protein_coding"
"14371","ENSG00000164114","MAP9","protein_coding"
"14387","ENSG00000164116","GUCY1A3","protein_coding"
"14389","ENSG00000061918","GUCY1B3","protein_coding"
"14390","ENSG00000256394","ASIC5","protein_coding"
"14391","ENSG00000151790","TDO2","protein_coding"
"14392","ENSG00000256043","CTSO","protein_coding"
"14398","ENSG00000145431","PDGFC","protein_coding"
"14405","ENSG00000109738","GLRB","protein_coding"
"14407","ENSG00000120251","GRIA2","protein_coding"
"14418","ENSG00000164125","FAM198B","protein_coding"
"14422","ENSG00000164124","TMEM144","protein_coding"
"14424","ENSG00000171509","RXFP1","protein_coding"
"14428","ENSG00000205208","C4orf46","protein_coding"
"14429","ENSG00000171503","ETFDH","protein_coding"
"14431","ENSG00000171497","PPID","protein_coding"
"14432","ENSG00000052795","FNIP2","protein_coding"
"14434","ENSG00000164123","C4orf45","protein_coding"
"14439","ENSG00000109756","RAPGEF2","protein_coding"
"14449","ENSG00000168843","FSTL5","protein_coding"
"14457","ENSG00000145414","NAF1","protein_coding"
"14459","ENSG00000164128","NPY1R","protein_coding"
"14460","ENSG00000164129","NPY5R","protein_coding"
"14462","ENSG00000151005","TKTL2","protein_coding"
"14463","ENSG00000198498","TMA16","protein_coding"
"14464","ENSG00000145416","MARCH1","protein_coding"
"14473","ENSG00000248771","RP11-294O2.2","protein_coding"
"14475","ENSG00000248329","APELA","protein_coding"
"14483","ENSG00000183439","TRIM61","protein_coding"
"14484","ENSG00000250486","FAM218A","protein_coding"
"14492","ENSG00000176979","TRIM60","protein_coding"
"14494","ENSG00000250374","RP11-219C20.1","protein_coding"
"14495","ENSG00000170088","TMEM192","protein_coding"
"14496","ENSG00000109466","KLHL2","protein_coding"
"14498","ENSG00000229894","RP11-668G10.2","protein_coding"
"14499","ENSG00000052802","MSMO1","protein_coding"
"14500","ENSG00000109472","CPE","protein_coding"
"14507","ENSG00000038295","TLL1","protein_coding"
"14511","ENSG00000196104","SPOCK3","protein_coding"
"14519","ENSG00000109511","ANXA10","protein_coding"
"14520","ENSG00000137628","DDX60","protein_coding"
"14521","ENSG00000181381","DDX60L","protein_coding"
"14523","ENSG00000129116","PALLD","protein_coding"
"14530","ENSG00000145439","CBR4","protein_coding"
"14534","ENSG00000154447","SH3RF1","protein_coding"
"14537","ENSG00000137601","NEK1","protein_coding"
"14538","ENSG00000109572","CLCN3","protein_coding"
"14539","ENSG00000056050","C4orf27","protein_coding"
"14545","ENSG00000198948","MFAP3L","protein_coding"
"14546","ENSG00000109576","AADAT","protein_coding"
"14563","ENSG00000174473","GALNTL6","protein_coding"
"14567","ENSG00000109586","GALNT7","protein_coding"
"14570","ENSG00000164104","HMGB2","protein_coding"
"14572","ENSG00000164105","SAP30","protein_coding"
"14573","ENSG00000164106","SCRG1","protein_coding"
"14577","ENSG00000164107","HAND2","protein_coding"
"14587","ENSG00000164117","FBXO8","protein_coding"
"14588","ENSG00000164118","CEP44","protein_coding"
"14591","ENSG00000164120","HPGD","protein_coding"
"14594","ENSG00000145451","GLRA3","protein_coding"
"14595","ENSG00000168594","ADAM29","protein_coding"
"14604","ENSG00000150625","GPM6A","protein_coding"
"14608","ENSG00000150627","WDR17","protein_coding"
"14610","ENSG00000150628","SPATA4","protein_coding"
"14611","ENSG00000164122","ASB5","protein_coding"
"14613","ENSG00000129128","SPCS3","protein_coding"
"14616","ENSG00000150630","VEGFC","protein_coding"
"14621","ENSG00000109674","NEIL3","protein_coding"
"14623","ENSG00000038002","AGA","protein_coding"
"14646","ENSG00000218336","TENM3","protein_coding"
"14654","ENSG00000129187","DCTD","protein_coding"
"14660","ENSG00000151718","WWC2","protein_coding"
"14662","ENSG00000177300","CLDN22","protein_coding"
"14663","ENSG00000185758","CLDN24","protein_coding"
"14666","ENSG00000168564","CDKN2AIP","protein_coding"
"14669","ENSG00000168556","ING2","protein_coding"
"14671","ENSG00000182552","RWDD4","protein_coding"
"14673","ENSG00000168538","TRAPPC11","protein_coding"
"14677","ENSG00000173320","STOX2","protein_coding"
"14681","ENSG00000164303","ENPP6","protein_coding"
"14687","ENSG00000168310","IRF2","protein_coding"
"14694","ENSG00000164305","CASP3","protein_coding"
"14695","ENSG00000164306","PRIMPOL","protein_coding"
"14696","ENSG00000151725","CENPU","protein_coding"
"14697","ENSG00000151726","ACSL1","protein_coding"
"14707","ENSG00000187821","HELT","protein_coding"
"14710","ENSG00000151729","SLC25A4","protein_coding"
"14711","ENSG00000164323","CFAP97","protein_coding"
"14712","ENSG00000109762","SNX25","protein_coding"
"14713","ENSG00000109771","LRP2BP","protein_coding"
"14715","ENSG00000186352","ANKRD37","protein_coding"
"14716","ENSG00000109775","UFSP2","protein_coding"
"14718","ENSG00000205129","C4orf47","protein_coding"
"14719","ENSG00000168491","CCDC110","protein_coding"
"14721","ENSG00000154553","PDLIM3","protein_coding"
"14722","ENSG00000154556","SORBS2","protein_coding"
"14728","ENSG00000164342","TLR3","protein_coding"
"14729","ENSG00000109794","FAM149A","protein_coding"
"14734","ENSG00000145476","CYP4V2","protein_coding"
"14735","ENSG00000164344","KLKB1","protein_coding"
"14736","ENSG00000088926","F11","protein_coding"
"14739","ENSG00000272297","RP11-215A19.2","protein_coding"
"14741","ENSG00000168412","MTNR1A","protein_coding"
"14742","ENSG00000083857","FAT1","protein_coding"
"14758","ENSG00000179059","ZFP42","protein_coding"
"14759","ENSG00000179046","TRIML2","protein_coding"
"14762","ENSG00000184108","TRIML1","protein_coding"
"14785","ENSG00000109536","FRG1","protein_coding"
"14792","ENSG00000205097","FRG2","protein_coding"
